# Teff = 5512 +/- 55.00 K ; log(g) = 4.47 +/- 0.03 ; FeH = 0.01 +/- 0.09 ; u error inflation factor = 3.0 
# quadratic law used 
# Exo-TIC-LD used with a 3D model for instrument JWST_NIRSpec_prism 
# Wavelength | Width | u1 | u1 error | u2 | u2 error | u3 | u3 error | u4 | u4 error |
# 147 wavelength bins 
2.270535 0.050632 0.0962 0.0000 0.2069 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
2.320740 0.049789 0.0982 0.0000 0.2156 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
2.370112 0.048969 0.0999 0.0000 0.2107 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
2.418677 0.048173 0.0989 0.0000 0.2076 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
2.466457 0.047401 0.0987 0.0000 0.2008 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
2.513479 0.046655 0.0958 0.0000 0.2018 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
2.559768 0.045933 0.0976 0.0000 0.1914 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
2.605346 0.045236 0.0907 0.0000 0.1948 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
2.650239 0.044562 0.0917 0.0000 0.1876 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
2.694469 0.043910 0.0915 0.0000 0.1856 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
2.738059 0.043281 0.0907 0.0000 0.1811 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
2.781032 0.042674 0.0905 0.0000 0.1789 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
2.823406 0.042086 0.0904 0.0000 0.1753 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
2.865203 0.041518 0.0872 0.0000 0.1725 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
2.906443 0.040969 0.0893 0.0000 0.1703 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
2.947142 0.040438 0.0895 0.0000 0.1676 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
2.987319 0.039924 0.0888 0.0000 0.1654 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
3.026990 0.039426 0.0838 0.0000 0.1642 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
3.066171 0.038944 0.0877 0.0000 0.1613 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
3.104879 0.038478 0.0872 0.0000 0.1581 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
3.143126 0.038025 0.0868 0.0000 0.1570 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
3.180929 0.037586 0.0871 0.0000 0.1561 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
3.218299 0.037160 0.0865 0.0000 0.1542 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
3.255250 0.036747 0.0858 0.0000 0.1532 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
3.291793 0.036346 0.0768 0.0000 0.1541 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
3.327941 0.035956 0.0851 0.0000 0.1458 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
3.363705 0.035577 0.0849 0.0000 0.1471 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
3.399095 0.035208 0.0851 0.0000 0.1442 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
3.434122 0.034850 0.0848 0.0000 0.1447 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
3.468795 0.034501 0.0849 0.0000 0.1435 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
3.503125 0.034162 0.0842 0.0000 0.1414 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
3.537119 0.033831 0.0840 0.0000 0.1402 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
3.570787 0.033509 0.0834 0.0000 0.1398 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
3.604136 0.033195 0.0829 0.0000 0.1384 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
3.637176 0.032888 0.0833 0.0000 0.1368 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
3.669913 0.032590 0.0827 0.0000 0.1332 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
3.702356 0.032298 0.0815 0.0000 0.1351 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
3.734510 0.032014 0.0701 0.0000 0.1367 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
3.766383 0.031736 0.0811 0.0000 0.1331 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
3.797981 0.031465 0.0810 0.0000 0.1321 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
3.829312 0.031199 0.0812 0.0000 0.1306 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
3.860380 0.030940 0.0802 0.0000 0.1275 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
3.891192 0.030686 0.0818 0.0000 0.1122 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
3.921753 0.030439 0.0808 0.0000 0.1255 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
3.952069 0.030196 0.0802 0.0000 0.1248 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
3.982145 0.029959 0.0776 0.0000 0.1240 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
4.011986 0.029726 0.0785 0.0000 0.1240 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
4.041598 0.029499 0.0713 0.0000 0.1231 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
4.070984 0.029276 0.0784 0.0000 0.1219 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
4.100150 0.029058 0.0783 0.0000 0.1220 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
4.129100 0.028844 0.0777 0.0000 0.1210 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
4.157837 0.028634 0.0778 0.0000 0.1207 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
4.186368 0.028428 0.0771 0.0000 0.1185 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
4.214694 0.028227 0.0768 0.0000 0.1185 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
4.242821 0.028029 0.0774 0.0000 0.1180 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
4.270752 0.027835 0.0767 0.0000 0.1183 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
4.298490 0.027644 0.0831 0.0000 0.1161 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
4.326040 0.027457 0.0768 0.0000 0.1168 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
4.353404 0.027273 0.0801 0.0000 0.1145 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
4.380587 0.027093 0.0744 0.0000 0.1164 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
4.407591 0.026916 0.0716 0.0000 0.1164 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
4.434419 0.026742 0.0747 0.0000 0.1185 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
4.461074 0.026571 0.0752 0.0000 0.1156 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
4.487560 0.026403 0.0776 0.0000 0.1159 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
4.513880 0.026237 0.0710 0.0000 0.1186 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
4.540035 0.026075 0.0725 0.0000 0.1156 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
4.566030 0.025915 0.0723 0.0000 0.1182 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
4.591866 0.025758 0.0756 0.0000 0.1169 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
4.617546 0.025603 0.0767 0.0000 0.1152 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
4.643072 0.025451 0.0709 0.0000 0.1146 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
4.668448 0.025301 0.0725 0.0000 0.1138 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
4.693675 0.025154 0.0696 0.0000 0.1180 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
4.718756 0.025009 0.0773 0.0000 0.1111 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
4.743692 0.024866 0.0755 0.0000 0.1131 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
4.768487 0.024725 0.0708 0.0000 0.1116 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
4.793143 0.024587 0.0684 0.0000 0.1173 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
4.817661 0.024450 0.0712 0.0000 0.1106 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
4.842043 0.024316 0.0722 0.0000 0.1118 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
4.866292 0.024183 0.0727 0.0000 0.1095 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
4.890409 0.024052 0.0725 0.0000 0.1095 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
4.914397 0.023924 0.0719 0.0000 0.1097 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
4.938257 0.023797 0.0731 0.0000 0.1054 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
4.961991 0.023672 0.0726 0.0000 0.1048 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
4.985600 0.023548 0.0749 0.0000 0.1059 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
5.009087 0.023427 0.0655 0.0000 0.1103 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
5.032453 0.023307 0.0665 0.0000 0.1083 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
5.055700 0.023188 0.0694 0.0000 0.1082 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
5.078830 0.023071 0.0705 0.0000 0.1092 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
5.101843 0.022956 0.0694 0.0000 0.1036 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
5.124742 0.022842 0.0650 0.0000 0.1062 0.0000 -99.0000 -99.0000 -99.0000 -99.0000 
